[Tue Mar 31 21:21:56.120013 2015] [:error] [pid 1014] [client 99.254.9.30:50474] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170
[Wed Apr 01 08:04:42.267974 2015] [:error] [pid 3286] [client 99.254.9.30:51401] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/?
[Wed Apr 01 08:07:52.813043 2015] [:error] [pid 3610] [client 99.254.9.30:51406] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/?
[Wed Apr 01 08:07:52.813180 2015] [:error] [pid 3610] [client 99.254.9.30:51406] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/?
[Wed Apr 01 08:07:52.813195 2015] [:error] [pid 3610] [client 99.254.9.30:51406] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/?
[Wed Apr 01 08:07:52.863871 2015] [:error] [pid 3610] [client 99.254.9.30:51406] PHP Warning:  fopen(/var/www/marchtennisclub.com/public_html/json-api/lib/logs/2015-04-01.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/Log.class.php on line 38, referer: http://marchtennisclub.com/UnitTest/?
[Wed Apr 01 08:09:48.599442 2015] [:error] [pid 3661] [client 99.254.9.30:51420] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/?
[Wed Apr 01 08:09:48.599783 2015] [:error] [pid 3661] [client 99.254.9.30:51420] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/?
[Wed Apr 01 08:09:48.599815 2015] [:error] [pid 3661] [client 99.254.9.30:51420] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/?
[Wed Apr 01 08:09:48.637108 2015] [:error] [pid 3661] [client 99.254.9.30:51420] PHP Warning:  fopen(/var/www/marchtennisclub.com/public_html/json-api/lib/logs/2015-04-01.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/Log.class.php on line 38, referer: http://marchtennisclub.com/UnitTest/?
[Wed Apr 01 08:10:03.754894 2015] [:error] [pid 3604] [client 99.254.9.30:51421] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/?
[Wed Apr 01 08:10:03.755009 2015] [:error] [pid 3604] [client 99.254.9.30:51421] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/?
[Wed Apr 01 08:10:03.755024 2015] [:error] [pid 3604] [client 99.254.9.30:51421] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/?
[Wed Apr 01 08:10:03.779740 2015] [:error] [pid 3604] [client 99.254.9.30:51421] PHP Warning:  fopen(/var/www/marchtennisclub.com/public_html/json-api/lib/logs/2015-04-01.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/Log.class.php on line 38, referer: http://marchtennisclub.com/UnitTest/?
[Wed Apr 01 08:15:26.270181 2015] [:error] [pid 3601] [client 99.254.9.30:51430] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/?
[Wed Apr 01 08:15:26.270437 2015] [:error] [pid 3601] [client 99.254.9.30:51430] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/?
[Wed Apr 01 08:15:26.270485 2015] [:error] [pid 3601] [client 99.254.9.30:51430] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/?
[Wed Apr 01 08:15:26.296583 2015] [:error] [pid 3601] [client 99.254.9.30:51430] PHP Warning:  fopen(/var/www/marchtennisclub.com/public_html/json-api/lib/logs/2015-04-01.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/Log.class.php on line 38, referer: http://marchtennisclub.com/UnitTest/?
[Wed Apr 01 08:18:59.987564 2015] [:error] [pid 3286] [client 99.254.9.30:51450] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/?
[Wed Apr 01 08:18:59.987724 2015] [:error] [pid 3286] [client 99.254.9.30:51450] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/?
[Wed Apr 01 08:18:59.987742 2015] [:error] [pid 3286] [client 99.254.9.30:51450] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/?
[Wed Apr 01 08:18:59.988246 2015] [:error] [pid 3286] [client 99.254.9.30:51450] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/?
[Wed Apr 01 08:18:59.988297 2015] [:error] [pid 3286] [client 99.254.9.30:51450] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/?
[Wed Apr 01 08:18:59.988315 2015] [:error] [pid 3286] [client 99.254.9.30:51450] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/?
[Wed Apr 01 08:20:02.600938 2015] [:error] [pid 3603] [client 99.254.9.30:51471] Type: ErrorException, Message: fopen(/var/www/marchtennisclub.com/public_html/kirk/private/logs/2015-04-01.txt): failed to open stream: Permission denied, File: /var/www/marchtennisclub.com/public_html/kirk/private/Log.class.php, Line: 38, referer: http://marchtennisclub.com/UnitTest/?
[Wed Apr 01 08:26:10.427663 2015] [:error] [pid 3605] [client 99.254.9.30:51518] Type: ErrorException, Message: fopen(/var/www/marchtennisclub.com/public_html/kirk/private/logs/2015-04-01.txt): failed to open stream: Permission denied, File: /var/www/marchtennisclub.com/public_html/kirk/private/Log.class.php, Line: 38, referer: http://marchtennisclub.com/UnitTest/?
[Wed Apr 01 08:26:39.724263 2015] [:error] [pid 3664] [client 99.254.9.30:51519] Type: ErrorException, Message: fopen(/var/www/marchtennisclub.com/public_html/kirk/private/logs/2015-04-01.txt): failed to open stream: Permission denied, File: /var/www/marchtennisclub.com/public_html/kirk/private/Log.class.php, Line: 38, referer: http://marchtennisclub.com/UnitTest/?
[Wed Apr 01 08:26:59.096874 2015] [:error] [pid 3286] [client 99.254.9.30:51521] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 08:26:59.096995 2015] [:error] [pid 3286] [client 99.254.9.30:51521] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 08:26:59.097010 2015] [:error] [pid 3286] [client 99.254.9.30:51521] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 08:26:59.097356 2015] [:error] [pid 3286] [client 99.254.9.30:51521] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 08:26:59.097391 2015] [:error] [pid 3286] [client 99.254.9.30:51521] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 08:26:59.097402 2015] [:error] [pid 3286] [client 99.254.9.30:51521] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 08:27:23.329346 2015] [:error] [pid 3661] [client 99.254.9.30:51525] Type: ErrorException, Message: fopen(/var/www/marchtennisclub.com/public_html/kirk/private/logs/2015-04-01.txt): failed to open stream: Permission denied, File: /var/www/marchtennisclub.com/public_html/kirk/private/Log.class.php, Line: 38, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 08:27:34.533135 2015] [:error] [pid 3585] [client 99.254.9.30:51526] Type: ErrorException, Message: fopen(/var/www/marchtennisclub.com/public_html/kirk/private/logs/2015-04-01.txt): failed to open stream: Permission denied, File: /var/www/marchtennisclub.com/public_html/kirk/private/Log.class.php, Line: 38, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 08:32:46.724523 2015] [:error] [pid 3605] [client 99.254.9.30:51546] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 08:32:46.724821 2015] [:error] [pid 3605] [client 99.254.9.30:51546] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 08:32:46.724839 2015] [:error] [pid 3605] [client 99.254.9.30:51546] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 08:32:46.725414 2015] [:error] [pid 3605] [client 99.254.9.30:51546] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 08:32:46.725687 2015] [:error] [pid 3605] [client 99.254.9.30:51546] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 08:32:46.725723 2015] [:error] [pid 3605] [client 99.254.9.30:51546] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 08:32:53.488905 2015] [:error] [pid 3585] [client 99.254.9.30:51556] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 08:32:53.489231 2015] [:error] [pid 3585] [client 99.254.9.30:51556] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 08:32:53.489287 2015] [:error] [pid 3585] [client 99.254.9.30:51556] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 08:32:53.489381 2015] [:error] [pid 3585] [client 99.254.9.30:51556] PHP Notice:  Use of undefined constant BaseMtc_court - assumed 'BaseMtc_court' in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicData.class.php on line 350, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 08:32:53.494724 2015] [:error] [pid 3585] [client 99.254.9.30:51556] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 08:32:53.494920 2015] [:error] [pid 3585] [client 99.254.9.30:51556] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 08:32:53.494970 2015] [:error] [pid 3585] [client 99.254.9.30:51556] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 08:32:53.549786 2015] [:error] [pid 3585] [client 99.254.9.30:51556] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 08:32:53.550027 2015] [:error] [pid 3585] [client 99.254.9.30:51556] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 08:32:53.550059 2015] [:error] [pid 3585] [client 99.254.9.30:51556] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 08:32:53.550113 2015] [:error] [pid 3585] [client 99.254.9.30:51556] PHP Notice:  Use of undefined constant BaseMtc_court - assumed 'BaseMtc_court' in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicData.class.php on line 350, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 08:32:53.553164 2015] [:error] [pid 3585] [client 99.254.9.30:51556] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 08:32:53.553310 2015] [:error] [pid 3585] [client 99.254.9.30:51556] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
